STATION,NAME,DATE,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WESD,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",15-03-2018,19.69,,,0,0,0,38,48,32,260,290,,28,35.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",16-03-2018,20.58,,,0,0,0,37,41,31,310,320,,33.1,40,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",17-03-2018,16.55,,,0,0,0,36,50,27,270,270,,28,34,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",18-03-2018,13.2,,,0,0,0,36,44,28,330,330,,28,33.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",19-03-2018,6.93,,,0,0,0,38,47,29,320,10,,16.1,21,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",20-03-2018,11.86,,,0.03,0,0,34,37,30,50,50,,21.9,27.1,,,,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",21-03-2018,19.01,,,0.88,8.4,0,35,38,31,40,40,,32,40,1,,,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",22-03-2018,17.67,,,0.03,0.3,9.1,37,48,31,340,330,,25.1,33.1,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",23-03-2018,12.08,,,0,0,5.1,41,49,33,340,340,,23,32,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",24-03-2018,12.97,,,0,0,2,42,51,35,330,330,,19.9,25.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",25-03-2018,13.2,,,0,0,0,40,45,32,50,60,,23,29.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",26-03-2018,8.95,,,0,0,0,38,47,29,50,60,,21,25.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",27-03-2018,6.26,,,0,0,0,36,42,30,70,70,,13,17,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",28-03-2018,7.38,,,0.03,0,0,41,49,37,210,210,,16.1,18.1,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",29-03-2018,5.59,,,0.03,0,0,46,49,44,100,100,,15,18.1,1,1,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",30-03-2018,13.87,,,0.09,0,0,49,62,43,320,330,,23.9,31.1,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",31-03-2018,15.88,,,0,0,0,45,52,37,190,190,,25.1,32,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",01-04-2018,12.75,,,0,0,0,48,63,41,190,190,,23.9,28,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",02-04-2018,9.4,,,0.33,3.7,2,39,42,32,20,360,,18.1,21.9,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",03-04-2018,8.05,,,0.14,0,0,39,42,34,110,130,,17,19.9,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",04-04-2018,17.45,,,0.17,0,0,46,57,40,270,270,,38,52.1,1,1,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",05-04-2018,18.34,,,0,0,0,41,46,33,270,300,,29.1,38,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",06-04-2018,12.08,,,0.08,0,0,41,53,32,190,190,,30,35.1,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",07-04-2018,12.97,,,0,0,0,44,48,37,320,310,,25.1,30,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",08-04-2018,17.67,,,0,0,0,38,46,32,300,290,,29.1,38,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",09-04-2018,12.53,,,0,0,0,37,45,30,180,190,,21.9,25.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10-04-2018,10.51,,,0.01,0,0,42,51,37,330,300,,19.9,28,1,,,,,,,1,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11-04-2018,10.29,,,0,0,0,42,49,31,180,180,,21,23,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12-04-2018,13.87,,,0,0,0,46,54,40,190,190,,31.1,38,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",13-04-2018,12.75,,,0,0,0,56,70,48,190,170,,21,25.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",14-04-2018,12.3,,,0,0,0,55,67,45,80,90,,32,40.9,1,,,,,,,1,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",15-04-2018,20.36,,,0.25,0,0,43,45,38,70,60,,28,36,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",16-04-2018,24.16,,,1.53,0,0,47,57,40,120,120,,40.9,50.1,1,,1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",17-04-2018,17.9,,,0,0,0,45,48,39,270,290,,25.9,33.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",18-04-2018,14.99,,,0,0,0,44,53,37,230,260,,23,28,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",19-04-2018,14.09,,,0.15,0,0,45,48,38,310,300,,29.1,36.9,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",20-04-2018,18.79,,,0,0,0,43,52,36,320,310,,28,34,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",21-04-2018,11.63,,,0,0,0,47,61,38,190,200,,23,28,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",22-04-2018,10.51,,,0,0,0,51,61,41,190,190,,23,27.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",23-04-2018,8.28,,,0,0,0,50,61,39,130,130,,18.1,21,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",24-04-2018,12.3,,,0,0,0,51,62,41,140,140,,23,28,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",25-04-2018,11.63,,,0.34,0,0,54,57,51,100,100,,25.1,34,1,1,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",26-04-2018,12.53,,,0.04,0,0,58,68,51,310,320,,23,29.1,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",27-04-2018,8.5,,,0.12,0,0,54,56,48,90,100,,21.9,28,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",28-04-2018,9.62,,,0.01,0,0,52,60,45,300,300,,19.9,23,1,1,,,,,,1,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",29-04-2018,14.76,,,0.13,0,0,54,59,47,320,320,,25.9,32,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",30-04-2018,16.11,,,0,0,0,49,53,46,330,320,,32,40,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",01-05-2018,10.51,,,0,0,0,58,76,47,320,320,,21.9,28,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",02-05-2018,11.41,,,0,0,0,67,83,53,230,250,,21,28,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",03-05-2018,11.41,,,0,0,0,70,84,59,320,320,,21.9,27.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",04-05-2018,12.53,,,0,0,0,68,78,58,190,280,,28,35.1,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",05-05-2018,14.32,,,0,0,0,66,76,56,330,330,,25.9,34,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",06-05-2018,7.38,,,0,0,0,60,66,56,30,50,,18.1,21.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",07-05-2018,8.5,,,0,0,0,61,73,52,140,140,,16.1,19.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",08-05-2018,6.71,,,0,0,0,58,67,50,140,,,15,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",09-05-2018,6.49,,,0,0,0,56,63,49,150,,,14.1,,1,1,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10-05-2018,8.28,,,0.01,0,0,56,62,53,180,170,,23,29.1,1,1,1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11-05-2018,11.41,,,0,0,0,65,74,58,330,330,,18.1,28,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12-05-2018,8.05,,,0.25,0,0,60,65,52,120,130,,16.1,18.1,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",13-05-2018,8.05,,,0.16,0,0,53,54,51,100,100,,17,21.9,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",14-05-2018,7.16,,,0.12,0,0,55,64,51,170,170,,15,18.1,1,1,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",15-05-2018,10.96,,,0.44,0,0,63,76,56,290,290,,44.1,55,1,1,1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",16-05-2018,10.07,,,0.33,0,0,62,65,56,90,100,,21.9,29.1,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",17-05-2018,5.37,,,0.72,0,0,59,67,55,30,30,,14.1,16.1,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",18-05-2018,12.08,,,0,0,0,61,64,55,60,60,,23.9,33.1,1,1,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",19-05-2018,8.95,,,0.75,0,0,54,57,50,80,90,,21,25.9,1,1,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",20-05-2018,12.97,,,0,0,0,67,83,57,340,320,,23,32,1,1,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",21-05-2018,9.62,,,0,0,0,67,73,57,360,360,,19.9,23.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",22-05-2018,5.59,,,0.17,0,0,60,65,56,170,170,,14.1,16.1,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",23-05-2018,8.72,,,0.2,0,0,66,82,57,340,310,,18.1,23.9,1,,1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",24-05-2018,11.41,,,0,0,0,74,82,61,190,190,,23,29.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",25-05-2018,12.75,,,0,0,0,69,82,60,230,240,,21,25.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",26-05-2018,8.5,,,0,0,0,73,81,67,190,190,,19.9,23,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",27-05-2018,13.42,,,0.89,0,0,65,71,55,50,60,,25.9,32,1,,1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",28-05-2018,7.61,,,0,0,0,57,63,54,170,180,,15,19,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",29-05-2018,8.05,,,0,0,0,66,79,60,190,190,,15,17,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",30-05-2018,8.05,,,0,0,0,64,69,57,130,120,,17,21,1,1,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",31-05-2018,6.71,,,0.03,0,0,63,67,60,140,110,,14.1,17,1,1,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",01-06-2018,4.7,,,1.18,0,0,67,75,63,160,160,,10.1,13,1,1,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",02-06-2018,10.07,,,0,0,0,75,86,64,90,80,,23,29.1,1,,1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",03-06-2018,15.88,,,0.11,0,0,63,64,51,100,100,,25.1,32,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",04-06-2018,8.5,,,0.61,0,0,57,71,51,10,20,,17,23.9,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",05-06-2018,9.84,,,0,0,0,64,76,53,270,260,,21,28,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",06-06-2018,8.72,,,0,0,0,63,71,56,30,30,,16.1,19.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",07-06-2018,8.95,,,0,0,0,60,66,58,150,150,,17,19,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",08-06-2018,9.4,,,0,0,0,65,74,58,190,180,,18.1,21.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",09-06-2018,6.49,,,0,0,0,71,79,65,140,10,,13,18.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10-06-2018,6.04,,,0.02,0,0,68,72,57,60,30,,14.1,17,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11-06-2018,8.05,,,0.02,0,0,62,69,56,110,130,,18.1,21.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12-06-2018,10.51,,,0,0,0,61,69,52,180,180,,23,28,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",13-06-2018,11.18,,,0.04,0,0,65,73,62,230,220,,19.9,25.9,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",14-06-2018,17.22,,,0,0,0,76,85,68,270,250,,25.1,35.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",15-06-2018,12.3,,,0,0,0,71,77,61,310,310,,25.1,32,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",16-06-2018,10.07,,,0,0,0,71,82,60,200,200,,21,23.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",17-06-2018,8.5,,,0,0,0,74,87,63,180,180,,16.1,21,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",18-06-2018,13.87,,,0.43,0,0,73,80,67,250,260,,35.1,44.1,1,,1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",19-06-2018,10.07,,,0.02,0,0,80,89,72,270,270,,23,27.1,,,,,,,,1,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",20-06-2018,8.5,,,0.01,0,0,73,78,67,180,180,,18.1,21.9,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",21-06-2018,7.83,,,0.28,0,0,72,82,66,20,10,,16.1,21,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",22-06-2018,11.18,,,0.04,0,0,68,71,63,120,130,,21,25.1,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",23-06-2018,8.05,,,0,0,0,65,67,63,50,90,,16.1,21.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",24-06-2018,9.62,,,0.17,0,0,69,77,65,20,190,,21,25.1,1,,1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",25-06-2018,11.41,,,0,0,0,75,82,65,330,330,,25.1,34,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",26-06-2018,11.63,,,0,0,0,68,73,61,180,190,,18.1,23.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",27-06-2018,12.53,,,0.02,0,0,69,73,63,180,150,,21,25.9,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",28-06-2018,11.18,,,0.93,0,0,72,80,70,170,170,,23.9,31.1,1,,1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",29-06-2018,8.95,,,0,0,0,78,91,70,230,290,,18.1,23,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",30-06-2018,6.93,,,0,0,0,82,88,70,190,190,,15,18.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",01-07-2018,6.71,,,0,0,0,82,94,73,180,180,,13,16.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",02-07-2018,6.93,,,0,0,0,82,91,74,160,150,,16.1,19.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",03-07-2018,6.49,,,0.01,0,0,78,86,74,170,180,,14.1,17,1,1,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",04-07-2018,6.71,,,0,0,0,79,86,75,160,160,,14.1,15,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",05-07-2018,12.75,,,0,0,0,79,86,75,180,180,,28,33.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",06-07-2018,13.2,,,0.11,0,0,78,84,69,360,360,,30,36.9,1,,1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",07-07-2018,10.07,,,0,0,0,71,75,61,360,360,,25.1,34,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",08-07-2018,6.71,,,0,0,0,69,78,59,170,190,,13,17,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",09-07-2018,11.41,,,0,0,0,72,83,64,180,180,,21.9,25.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10-07-2018,9.62,,,0,0,0,77,89,67,180,190,,18.1,21.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11-07-2018,10.07,,,0,0,0,78,88,70,360,360,,18.1,23,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12-07-2018,7.16,,,0,0,0,74,83,68,160,320,,13,17,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",13-07-2018,9.84,,,0,0,0,74,81,65,180,170,,17,19.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",14-07-2018,12.08,,,0.28,0,0,76,85,67,330,330,,33.1,40.9,1,,1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",15-07-2018,9.17,,,0.6,0,0,75,82,69,300,300,,17,21,1,,1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",16-07-2018,11.18,,,0,0,0,78,87,73,180,170,,23.9,30,1,,,,,,,1,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",17-07-2018,10.51,,,0.68,0,0,76,83,71,330,340,,25.1,33.1,1,,1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",18-07-2018,12.75,,,0,0,0,76,87,68,360,360,,23.9,29.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",19-07-2018,8.72,,,0,0,0,75,81,66,170,170,,14.1,16.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",20-07-2018,8.5,,,0,0,0,74,80,66,150,150,,16.1,19.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",21-07-2018,14.32,,,0.58,0,0,72,77,66,90,70,,28,36,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",22-07-2018,19.01,,,0.93,0,0,73,78,71,90,100,,33.1,44.1,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",23-07-2018,16.78,,,0.07,0,0,75,79,73,140,150,,23.9,33.1,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",24-07-2018,17.22,,,0,0,0,77,83,74,140,150,,23,31.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",25-07-2018,15.66,,,0.3,0,0,76,81,72,160,160,,25.1,32,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",26-07-2018,10.96,,,0,0,0,77,85,72,180,210,,17,21,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",27-07-2018,7.61,,,1.17,0,0,78,86,69,260,260,,33.1,40,1,,1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",28-07-2018,6.71,,,0,0,0,76,85,71,190,190,,17,19.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",29-07-2018,11.41,,,0,0,0,77,83,71,200,200,,18.1,21.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",30-07-2018,6.04,,,0.02,0,0,75,81,69,210,200,,18.1,23,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",31-07-2018,7.83,,,0,0,0,73,79,67,140,140,,15,18.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",01-08-2018,15.43,,,0.02,0,0,78,84,75,190,190,,28,35.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",02-08-2018,14.32,,,0.02,0,0,80,85,76,190,180,,29.1,34,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",03-08-2018,11.18,,,0.05,0,0,78,84,73,200,200,,25.1,30,1,,1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",04-08-2018,10.96,,,0.17,0,0,77,86,73,200,200,,21,25.1,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",05-08-2018,7.83,,,0,0,0,81,88,73,200,200,,17,23,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",06-08-2018,10.74,,,0,0,0,82,89,75,190,190,,21.9,25.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",07-08-2018,12.3,,,0.74,0,0,80,85,72,310,300,,28,33.1,1,,1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",08-08-2018,9.62,,,0.01,0,0,78,85,73,190,190,,21,23.9,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",09-08-2018,9.62,,,0.3,0,0,82,90,74,310,300,,21.9,27.1,1,,1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10-08-2018,8.28,,,0,0,0,80,86,69,230,220,,21.9,25.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11-08-2018,7.61,,,0.33,0,0,75,79,70,290,290,,21.9,25.9,1,,1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12-08-2018,6.49,,,1.84,0,0,76,83,71,70,50,,19.9,30,1,1,1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",13-08-2018,9.17,,,0.6,0,0,74,77,71,40,40,,16.1,21.9,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",14-08-2018,9.62,,,0.14,0,0,75,82,70,230,240,,21,23.9,1,,1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",15-08-2018,11.41,,,0,0,0,78,89,71,300,310,,17,25.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",16-08-2018,9.4,,,0,0,0,82,89,74,200,210,,17,21,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",17-08-2018,11.41,,,0.03,0,0,80,85,74,180,180,,23.9,31.1,1,,1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",18-08-2018,10.29,,,0.14,0,0,79,86,71,240,240,,23,28,1,,1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",19-08-2018,11.41,,,0.02,0,0,71,73,67,40,50,,21.9,29.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",20-08-2018,7.16,,,0,0,0,70,74,67,30,30,,16.1,19,,,,,,,,,,,,,,,,,,,
